sealID,Latitude,Longitude
20,49.5136,-124.5701
20,49.5138,-124.5702
20,49.5132,-124.5703
20,49.515,-124.5739
20,49.5128,-124.5697
20,49.5125,-124.5699
20,49.5127,-124.5697
20,49.4031,-124.6258
20,49.4033,-124.6251
20,49.4031,-124.6253
20,49.4031,-124.6251
20,49.4029,-124.625
20,49.4029,-124.6254
20,49.4027,-124.6255
20,49.4031,-124.6252
20,49.4031,-124.6256
20,49.4029,-124.6256
20,49.4127,-124.6175
20,49.4523,-124.612
20,49.4841,-124.6457
20,49.4842,-124.6463
20,49.4835,-124.6462
20,49.4842,-124.6462
20,49.4844,-124.6459
20,49.4842,-124.646
20,49.4841,-124.6456
20,49.4843,-124.6455
20,49.4839,-124.6456
20,49.484,-124.6459
20,49.4837,-124.6459
20,49.4843,-124.6455
20,49.4842,-124.6455
20,49.4843,-124.6455
20,49.484,-124.646
20,49.484,-124.6456
20,49.4841,-124.6461
20,49.4843,-124.6462
20,49.4839,-124.6459
20,49.4839,-124.6458
20,49.4838,-124.6459
20,49.4841,-124.6459
20,49.484,-124.645
20,49.4842,-124.6452
20,49.4841,-124.6461
20,49.4842,-124.6459
20,49.484,-124.6451
20,49.4841,-124.6451
20,49.4838,-124.6451
20,49.4837,-124.6452
20,49.4839,-124.645
20,49.5136,-124.5692
20,49.5143,-124.5725
20,49.5139,-124.5711
20,49.5137,-124.5711
20,49.5137,-124.5709
20,49.4838,-124.6452
20,49.484,-124.645
20,49.4841,-124.6453
20,49.4839,-124.6449
20,49.4841,-124.6451
20,49.4841,-124.6449
20,49.4842,-124.6453
20,49.484,-124.6453
20,49.484,-124.645
20,49.484,-124.645
20,49.4838,-124.6448
20,49.484,-124.6446
20,49.4841,-124.6449
20,49.4836,-124.6444
20,49.4842,-124.6451
20,49.4843,-124.6457
20,49.4837,-124.6453
20,49.484,-124.6453
20,49.4843,-124.645
20,49.4843,-124.645
20,49.4842,-124.6451
20,49.4842,-124.6452
20,49.3978,-124.6054
20,49.399,-124.607
20,49.3991,-124.6072
20,49.3993,-124.607
20,49.3992,-124.6067
20,49.3994,-124.6062
20,49.3992,-124.6064
20,49.3992,-124.6065
20,49.3993,-124.6067
20,49.484,-124.6445
20,49.49,-124.6495
20,49.4908,-124.6563
20,49.4911,-124.6562
20,49.4908,-124.6556
20,49.4908,-124.6564
20,49.491,-124.6561
20,49.4909,-124.6561
20,49.4909,-124.6562
20,49.4907,-124.6552
20,49.4982,-124.3898
20,49.4984,-124.3895
20,49.4981,-124.3896
20,49.4984,-124.3898
20,49.4983,-124.3897
20,49.4982,-124.3899
20,49.4979,-124.3899
20,49.4981,-124.3899
20,49.4981,-124.3899
20,49.4998,-124.3901
20,49.3615,-124.4119
20,49.4026,-124.0876
20,49.4191,-124.0179
20,49.4738,-123.9058
20,49.4557,-123.8618
20,49.4528,-123.8526
20,49.4494,-123.8405
20,49.4133,-123.6792
20,49.4056,-123.654
20,49.4035,-123.6446
20,49.4008,-123.6359
20,49.4,-123.6259
20,49.3988,-123.6155
20,49.3968,-123.6052
20,49.3943,-123.5949
20,49.391,-123.5768
20,49.389,-123.5683
20,49.329,-122.9353
20,49.335,-122.9284
20,49.3283,-122.9376
20,49.332,-122.9358
20,49.3321,-122.9357
20,49.3332,-122.9328
20,49.3322,-122.9359
20,49.3323,-122.9346
20,49.3321,-122.9354
20,49.3313,-122.9365
20,49.3319,-122.9355
20,49.3314,-122.9389
20,49.3292,-122.947
20,49.3296,-122.9439
20,49.33,-122.9467
20,49.3297,-122.9464
20,49.3298,-122.9473
20,49.3312,-122.937
20,49.3303,-122.943
20,49.3291,-122.9464
20,49.3292,-122.947
20,49.3292,-122.947
20,49.3292,-122.9472
20,49.3293,-122.947
20,49.3295,-122.9472
20,49.3294,-122.9472
20,49.3292,-122.9473
20,49.3297,-122.9468
20,49.2864,-122.8591
20,49.3319,-122.936
20,49.3318,-122.9359
20,49.3322,-122.9337
20,49.3316,-122.9356
20,49.3319,-122.9356
20,49.3312,-122.9394
20,49.3288,-122.9472
20,49.329,-122.9469
20,49.33,-122.9449
20,49.2871,-122.8591
20,49.2874,-122.859
20,49.2873,-122.8593
20,49.325,-122.9344
20,49.3279,-122.9322
20,49.3283,-122.933
20,49.3371,-122.9208
20,49.3296,-122.9468
20,49.3333,-122.9338
20,49.3323,-122.9356
20,49.332,-122.9355
20,49.3319,-122.9357
20,49.3322,-122.9356
20,49.3317,-122.9359
20,49.3318,-122.9354
20,49.332,-122.9354
20,49.332,-122.9355
20,49.3289,-122.9483
20,49.3291,-122.9432
20,49.2869,-122.8598
20,49.287,-122.8599
20,49.2871,-122.86
20,49.3322,-122.9356
20,49.3314,-122.9411
20,49.332,-122.9357
20,49.3318,-122.9359
20,49.3288,-122.9468
20,49.3288,-122.9471
20,49.329,-122.9471
20,49.3322,-122.9359
20,49.3288,-122.9483
20,49.3321,-122.9356
20,49.3321,-122.9356
20,49.3319,-122.9357
20,49.3319,-122.9359
20,49.3307,-122.9441
20,49.3304,-122.946
20,49.3287,-122.9485
20,49.3286,-122.948
20,49.3286,-122.9481
20,49.3287,-122.9468
20,49.2873,-122.8599
20,49.2873,-122.8598
20,49.2872,-122.8597
20,49.2869,-122.8601
20,49.294,-122.92
20,49.3318,-122.9356
20,49.3323,-122.9357
20,49.3322,-122.9356
20,49.3296,-122.9397
20,49.3313,-122.9276
20,49.3312,-122.9274
20,49.3311,-122.9281
20,49.3315,-122.9279
20,49.3319,-122.9276
20,49.3321,-122.936
20,49.3318,-122.9357
20,49.3254,-122.9365
20,49.3276,-122.9316
20,49.3295,-122.9295
20,49.3317,-122.9274
20,49.3318,-122.927
20,49.3314,-122.9274
20,49.3302,-122.9285
20,49.287,-122.8595
20,49.2862,-122.8599
20,49.3323,-122.9359
20,49.3319,-122.9356
20,49.3321,-122.9358
20,49.3315,-122.939
20,49.3289,-122.9482
20,49.3288,-122.9482
20,49.3253,-122.9357
20,49.3268,-122.9386
20,49.2868,-122.8595
20,49.2867,-122.8597
20,49.3301,-122.9457
20,49.3295,-122.9466
20,49.3306,-122.9277
20,49.3312,-122.9271
20,49.3259,-122.9379
20,49.3284,-122.948
20,49.3291,-122.9471
20,49.3303,-122.946
20,49.3323,-122.9359
20,49.3321,-122.9359
20,49.3319,-122.9361
20,49.3314,-122.9359
20,49.3285,-122.9369
20,49.3269,-122.9464
20,49.3309,-122.9375
20,49.3058,-124.1268
20,49.306,-124.1267
20,49.3059,-124.1265
20,49.3061,-124.1291
20,49.3062,-124.1294
20,49.306,-124.1295
20,49.3064,-124.129
20,49.3057,-124.1354
20,49.3268,-124.2192
20,49.3271,-124.2355
20,49.327,-124.2197
20,49.3268,-124.2193
20,49.3269,-124.2206
20,49.3268,-124.2206
20,49.3269,-124.2204
20,49.3269,-124.2203
20,49.3267,-124.2199
20,49.3247,-124.2631
20,49.3232,-124.2624
20,49.3228,-124.2624
20,49.3228,-124.2622
20,49.3242,-124.2616
20,49.3252,-124.2627
20,49.325,-124.2627
20,49.4842,-124.6461
20,49.4839,-124.6461
20,49.4844,-124.6462
20,49.4842,-124.6458
20,49.484,-124.6451
20,49.4835,-124.6477
20,49.4362,-124.6652
20,49.4356,-124.6647
20,49.4838,-124.6462
20,49.484,-124.6462
20,49.4839,-124.6462
20,49.4837,-124.6461
20,49.484,-124.6464
20,49.484,-124.6468
20,49.4868,-124.649
20,49.4842,-124.6465
20,49.4841,-124.6463
20,49.4839,-124.646
20,49.4841,-124.6462
20,49.484,-124.6457
20,49.4841,-124.6456
20,49.4841,-124.6459
20,49.4841,-124.6456
20,49.4841,-124.6455
20,49.484,-124.6455
20,49.5139,-124.5701
20,49.5139,-124.5709
20,49.5137,-124.571
20,49.5137,-124.5707
20,49.5138,-124.5707
20,49.5136,-124.5709
20,49.6313,-124.4609
20,49.6318,-124.4606
20,49.6317,-124.4607
20,49.6318,-124.4606
20,49.6322,-124.4607
20,49.6317,-124.4604
20,49.6323,-124.4613
20,49.5135,-124.5707
20,49.5137,-124.5702
20,49.5135,-124.5705
20,49.5135,-124.5704
20,49.5135,-124.5708
20,49.5135,-124.5704
20,49.5134,-124.5705
20,49.5129,-124.5702
20,49.484,-124.6448
20,49.484,-124.6451
20,49.4841,-124.6454
20,49.4842,-124.6449
20,49.4841,-124.645
20,49.4841,-124.645
20,49.484,-124.6465
20,49.4839,-124.6451
20,49.4839,-124.6453
20,49.484,-124.645
20,49.4834,-124.6456
20,49.4833,-124.6447
20,49.484,-124.645
20,49.4836,-124.6467
20,49.4838,-124.6462
20,49.4838,-124.6464
20,49.4839,-124.6462
20,49.4838,-124.6462
20,49.4838,-124.6463
20,49.4837,-124.646
20,49.4842,-124.6446
20,49.4841,-124.6448
20,49.4838,-124.6447
20,49.484,-124.6448
20,49.4839,-124.6451
20,49.484,-124.6446
20,49.484,-124.6446
20,49.4841,-124.6444
20,49.4841,-124.6445
20,49.4841,-124.6446
20,49.4842,-124.6451
20,49.4842,-124.645
20,49.484,-124.6449
20,49.4841,-124.6452
20,49.484,-124.645
20,49.4838,-124.6461
20,49.484,-124.6451
20,49.4842,-124.6449
20,49.4841,-124.6454
20,49.4842,-124.6449
20,49.4841,-124.6455
20,49.4841,-124.6459
20,49.4841,-124.646
20,49.4908,-124.6563
20,49.4908,-124.6562
20,49.4907,-124.656
20,49.5134,-124.5703
20,49.5135,-124.5701
20,49.5136,-124.5703
20,49.5136,-124.57
20,49.5136,-124.57
20,49.5132,-124.5704
20,49.5136,-124.5703
20,49.5133,-124.5702
20,49.5132,-124.5702
20,49.5133,-124.5703
20,49.5135,-124.5698
20,49.5136,-124.5702
20,49.5133,-124.5701
