area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Sebastes pinniger","Canary rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,5.0410000000,7390.106
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Pleurogrammus monopterygius","Atka mackerel","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Industrial,Discards,Unreported,17491.0000000000,25641806
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Pleurogrammus monopterygius","Atka mackerel","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,87568.4000000000,128375274.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Pleurogrammus monopterygius","Atka mackerel","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,302.2000000000,443025.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Eopsetta jordani","Petrale sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,0.2840000000,416.344
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Glyptocephalus zachirus","Rex sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,307.0000000000,450062
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Glyptocephalus zachirus","Rex sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,5740.8000000000,8416012.8
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Microstomus pacificus","Dover sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,1208.7000000000,1771954.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Microstomus pacificus","Dover sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,0.6000000000,879.6
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Parophrys vetulus","English sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,13.9870000000,20504.942
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Platichthys stellatus","Starry flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,876.3000000000,1284655.8
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1996,"Platichthys stellatus","Starry flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,2.1490880040,3150.56301386637
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Platichthys stellatus","Starry flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,0.7000000000,1026.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Psettichthys melanostictus","Pacific sand sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,3.1950000000,4683.87
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Lepidopsetta bilineata","Rock sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,27157.0000000000,39812162
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Lepidopsetta bilineata","Rock sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,30451.3000000000,44641605.8
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Lepidopsetta bilineata","Rock sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,44.5000000000,65237
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1996,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,3.6746077202,5386.97491782554
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1996,"Saxidomus gigantea","Butter clam","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,115.5469877942,169391.884106321
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1996,"Cancer magister","Dungeness crab","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,50.0239566220,73335.120407798
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Cancer magister","Dungeness crab","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,1949.5890000000,2858097.474
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1996,"Panopea abrupta","Pacific geoduck","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,1.6966137576,2487.23576861847
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Panopea abrupta","Pacific geoduck","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,194.2560000000,284779.296
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Panopea abrupta","Pacific geoduck","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Unreported,79.3440000000,116318.304
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1996,"Siliqua patula","Pacific razor clam","Other demersal invertebrates","Molluscs","USA",Recreational,Landings,Unreported,84.3983000000,123727.9078
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Patinopecten caurinus","Weathervane scallop","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,1923.5888000000,2819981.1808
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1996,"Erimacrus isenbeckii","Hair Crab","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,0.2406503649,352.793434915772
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1996,"Paralithodes camtschaticus","Red king crab","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,9664.5000000000,14168157
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,26472.9999999999,38809417.9999999
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,1311.4890000000,1922642.874
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Subsistence,Landings,Unreported,36.1634187001,53015.5718143414
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Artisanal,Landings,Reported,3316.4270000000,4861881.982
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Artisanal,Landings,Unreported,760.0320000000,1114206.912
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Recreational,Landings,Unreported,11.6960000000,17146.336
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,1.1819610490,1732.75489788321
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Marine groundfishes not identified","Groundfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Subsistence,Landings,Unreported,3.1038847010,4550.294971666
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Mollusca","Clams, seasnails, squids, octopuses","Cephalopods","Molluscs","USA",Subsistence,Landings,Unreported,43.2059803710,63339.967223886
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Mollusca","Clams, seasnails, squids, octopuses","Cephalopods","Molluscs","USA",Artisanal,Landings,Reported,795.1500000600,1165689.90008796
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Mollusca","Clams, seasnails, squids, octopuses","Cephalopods","Molluscs","USA",Artisanal,Landings,Unreported,134.8500000000,197690.1
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","USA",Recreational,Landings,Unreported,3.0602000000,4486.2532
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Chondrichtyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","USA",Industrial,Landings,Reported,10.4000000000,15246.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Chondrichtyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","USA",Subsistence,Landings,Unreported,0.0740932490,108.620703059836
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Chondrichtyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","USA",Artisanal,Landings,Reported,2.4000000000,3518.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,7.7149697531,11310.1456579952
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,398.5842000000,584324.4372
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Unreported,89.0358000000,130526.4828
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Gastropoda","Sea snails","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,1.7945769770,2630.849848282
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Gastropoda","Sea snails","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,1103.9634000000,1618410.3444
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Gastropoda","Sea snails","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Unreported,292.4766000000,428770.6956
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Echinoidea","Sea urchins, sea hedgehogs","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,6.0606571130,8884.923327658
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Malacostraca","Lobsters, crabs, shrimps, krill","Shrimps","Crustaceans","USA",Subsistence,Landings,Unreported,0.0480858320,70.493829712
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Malacostraca","Lobsters, crabs, shrimps, krill","Shrimps","Crustaceans","USA",Artisanal,Landings,Reported,294.9000000270,432323.400039582
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,19274.0000000000,28255684
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,9225.2000000000,13524143.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,8.5713154437,12565.5484404618
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,5.8000000000,8502.79999999999
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Teuthida","Squids","Cephalopods","Other fishes & inverts","USA",Industrial,Discards,Unreported,1265.0000000000,1854490
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Teuthida","Squids","Cephalopods","Other fishes & inverts","USA",Industrial,Landings,Reported,763.2000000000,1118851.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Teuthida","Squids","Cephalopods","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.3081562907,451.757122153965
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Teuthida","Squids","Cephalopods","Other fishes & inverts","USA",Artisanal,Landings,Reported,11.2000000000,16419.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,70.6932874500,103636.3594017
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","USA",Subsistence,Landings,Unreported,2.1121746258,3096.44800137963
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,36.5850562678,53633.692488658
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Gadidae","Cods, haddocks","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,3.7667594442,5522.0693452414
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Cottidae","Sculpins","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,464.0000000000,680224
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Cottidae","Sculpins","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,1.4894224637,2183.49333173713
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Cottidae","Sculpins","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,26.5000000000,38849
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Scombridae","Mackerels, tunas, bonitos","Large pelagics (>=90 cm)","Perch-likes","USA",Subsistence,Landings,Unreported,0.0010674331,1.5648569589302
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Pleuronectidae","Righteye flounders","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,1491.6000000000,2186685.6
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Pleuronectidae","Righteye flounders","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,255.4000000000,374416.399999999
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","USA",Industrial,Landings,Reported,6.9000000000,10115.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","USA",Subsistence,Landings,Unreported,19.7380720220,28936.0135842817
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","USA",Artisanal,Landings,Reported,177.8000000000,260654.8
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Lithodidae","Stone/king crabs","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,39.5585739041,57992.869343421
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Pandalidae","Northern shrimps","Shrimps","Crustaceans","USA",Artisanal,Landings,Reported,1815.5000000000,2661523
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Cardiidae","Cockles","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,25.7817266208,37796.0112260207
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Veneridae","Venus clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,26.2026654838,38413.1075993032
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Solenidae","Razor, knife clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,23.0447365507,33783.5837833434
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Raja","Stingrays, skates","Small to medium rays (<90 cm)","Sharks & rays","USA",Industrial,Landings,Reported,1042.4220000000,1528190.652
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Raja","Stingrays, skates","Small to medium rays (<90 cm)","Sharks & rays","USA",Artisanal,Landings,Reported,132.4150000000,194120.390000001
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Industrial,Discards,Unreported,4932.0000000000,7230312
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,7766.3000000000,11385395.8
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,29.0694183736,42615.7673357277
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,1547.3000000000,2268341.8
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,97.0420000000,142263.572
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,12.1745866909,17847.9440888631
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,3.1409934373,4604.69637903112
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,13.7254133091,20121.4559111369
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,1.2768000000,1871.7888
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,21.7661838325,31909.2254984529
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Chionoecetes","Tanner, snow crabs","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,37.7304744334,55312.8755194081
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Chionoecetes","Tanner, snow crabs","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,53974.5000000000,79126616.9999999
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Strongylocentrotus","Sickle-arched sea urchins","Other demersal invertebrates","Other fishes & inverts","USA",Artisanal,Landings,Reported,2929.5000000000,4294647
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,7.0949890355,10401.2539260083
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Discards,Unreported,19.6359976800,28786.37259888
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,45297.3595193624,66405929.0553853
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,78.9317000000,115713.8722
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,51067.4404806376,74864867.7446148
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,162.2980000000,237928.868
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Discards,Unreported,9.7399810160,14278.812169456
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,21317.4192590131,31251336.6337132
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,1808.6016000000,2651409.9456
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,24032.8807409869,35232203.1662869
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,107.8896000000,158166.1536
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Discards,Unreported,12.4198025520,18207.430541232
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,39302.0571629231,57616815.8008452
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,1016.2719000000,1489854.6054
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,44308.4428370770,64956177.1991549
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,46.2348000000,67780.2168
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Discards,Unreported,0.0077110640,11.304419824
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,2394.4920696316,3510325.37407988
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,2403.1608000000,3523033.7328
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,2699.5079303684,3957478.62592012
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,1320.4648000000,1935801.3968
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Discards,Unreported,4.2927946880,6293.237012608
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,4742.0250191697,6951808.67810271
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,444.9735000000,652331.150999999
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,5346.0749808303,7837345.92189729
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,1365.0300000000,2001133.98
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,58.7136841758,86074.2610017716
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Mallotus villosus","Capelin","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,2.0255311704,2969.42869577172
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,49.4160000000,72443.8560000001
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,15.8474310044,23232.3338524388
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,3.8344000000,5621.23040000001
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Industrial,Discards,Unreported,26936.0000000000,39488176
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Industrial,Landings,Reported,143872.8000000000,210917524.8
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,27.6619455051,40552.4121105031
